Date,Day,Lecture_Number,Start_Time,Subject,Faculty_ID,Semester,Branch,Section,Classroom,Total_Enrolled,Students_Present,Attendance_Pct,Session_Type,Test_Week,Assignment_Due,Holiday_Near,Day_of_Semester,Week_Number,Month,Day_of_Month,Is_Weekend,Time_of_Day,Lecture_DateTime,Prev_Lecture_Pct,Rolling_3_Avg,Rolling_7_Avg,Monthly_Avg_Attendance,Consecutive_Lecture_Count,Gap_Hours,Attendance_Risk,Attendance_Risk_Code
2026-02-03,Tuesday,2,10:00 AM,HR Analytics,Prof. Sharma,2,MBA,A,Lab 2,120,110,91.67,Practical,0,1,0,30,5,2,3,0,Morning,2026-02-03 10:00:00,78.33,73.05333333333333,71.30857142857143,71.4575,1,21.75,SAFE,2
2026-02-03,Tuesday,3,11:15 AM,Advanced DBMS,Prof. Deshmukh,2,MBA,A,Auditorium,120,92,76.67,Theory,1,0,0,30,5,2,3,0,Morning,2026-02-03 11:15:00,91.67,79.44333333333333,74.28571428571429,73.70333333333333,2,1.25,SAFE,2
2026-02-03,Tuesday,4,12:15 PM,Python Programming,Prof. Deshmukh,2,MBA,A,Room 202,120,99,82.5,Theory,0,1,0,30,5,2,3,0,Afternoon,2026-02-03 12:15:00,76.67,82.22333333333334,72.14285714285714,74.0,3,1.0,SAFE,2
2026-02-03,Tuesday,5,02:00 PM,Machine Learning,Ishwari Gaikwad,4,MBA,A,Room 201,120,97,80.83,Theory,0,0,0,30,5,2,3,0,Afternoon,2026-02-03 14:00:00,82.5,83.61333333333333,75.35714285714286,74.77272727272727,4,1.75,SAFE,2
2026-02-03,Tuesday,6,03:00 PM,Cloud Computing,Akash Upadhayay,2,MBA,A,Lab 1,120,74,61.67,Practical,0,0,0,30,5,2,3,0,Afternoon,2026-02-03 15:00:00,80.83,80.0,78.69000000000001,75.2775,5,1.0,WARNING,1
2026-02-04,Wednesday,1,09:00 AM,Advanced DBMS,Prof. Patil,2,MBA,A,Auditorium,120,97,80.83,Theory,0,0,0,31,5,2,4,0,Morning,2026-02-04 09:00:00,61.67,75.0,77.14285714285714,74.23076923076923,1,18.0,SAFE,2
2026-02-04,Wednesday,1,09:00 AM,HR Analytics,Prof. Sharma,2,MBA,A,Lab 2,120,92,76.67,Practical,0,0,1,31,5,2,4,0,Morning,2026-02-04 09:00:00,80.83,74.44333333333333,78.92857142857143,74.70214285714285,2,24.0,SAFE,2
2026-02-04,Wednesday,2,10:00 AM,Python Programming,Prof. Sharma,2,MBA,A,Auditorium,120,94,78.33,Theory,0,0,0,31,5,2,4,0,Morning,2026-02-04 10:00:00,76.67,73.05666666666667,78.69142857142857,74.83333333333333,3,1.0,SAFE,2
2026-02-04,Wednesday,3,11:15 AM,HR Analytics,Prof. Kulkarni,2,MBA,A,Room 201,120,72,60.0,Theory,0,0,1,31,5,2,4,0,Morning,2026-02-04 11:15:00,78.33,78.61,76.78571428571429,75.051875,4,1.25,WARNING,1
2026-02-04,Wednesday,4,12:15 PM,Financial Management,Ishwari Gaikwad,4,MBA,A,Room 201,120,95,78.89,Theory,0,0,0,31,5,2,4,0,Afternoon,2026-02-04 12:15:00,60.0,71.66666666666667,74.40428571428572,74.16647058823528,5,1.0,SAFE,2
2026-02-04,Wednesday,5,02:00 PM,Web Development,Prof. Deshmukh,4,MBA,A,Auditorium,120,108,90.0,Theory,0,0,0,31,5,2,4,0,Afternoon,2026-02-04 14:00:00,78.89,72.40666666666667,73.88857142857144,74.42888888888889,6,1.75,SAFE,2
2026-02-04,Wednesday,6,03:00 PM,Python Programming,Prof. Kulkarni,4,MBA,A,Lab 1,120,95,79.17,Practical,0,0,0,31,5,2,4,0,Afternoon,2026-02-04 15:00:00,90.0,76.29666666666667,75.19857142857143,75.24842105263158,7,1.0,SAFE,2
2026-02-05,Thursday,5,02:00 PM,Cloud Computing,Prof. Sharma,2,MBA,A,Lab 1,120,113,94.17,Practical,0,0,0,32,5,2,5,0,Afternoon,2026-02-05 14:00:00,79.17,82.68666666666667,77.69857142857143,75.4445,1,23.0,SAFE,2
2026-02-05,Thursday,5,02:00 PM,Web Development,Akash Upadhayay,4,MBA,A,Auditorium,120,80,66.67,Theory,1,0,0,32,5,2,5,0,Afternoon,2026-02-05 14:00:00,94.17,87.78000000000002,79.60428571428572,76.33619047619047,2,24.0,WARNING,1
2026-02-06,Friday,1,09:00 AM,Machine Learning,Akash Upadhayay,4,MBA,A,Lab 2,120,86,71.67,Practical,1,0,0,33,5,2,6,0,Morning,2026-02-06 09:00:00,66.67,80.00333333333333,78.17571428571429,75.89681818181818,1,19.0,WARNING,1
2026-02-06,Friday,4,12:15 PM,Advanced DBMS,Ishwari Gaikwad,2,MBA,A,Room 202,120,88,73.33,Theory,1,0,0,33,5,2,6,0,Afternoon,2026-02-06 12:15:00,71.67,77.50333333333333,77.2242857142857,75.71304347826087,2,3.25,WARNING,1
2026-02-06,Friday,6,03:00 PM,Web Development,Prof. Sharma,4,MBA,A,Lab 2,120,90,75.0,Practical,0,1,0,33,5,2,6,0,Afternoon,2026-02-06 15:00:00,73.33,70.55666666666667,79.12857142857142,75.61375,3,2.75,WARNING,1
2026-02-07,Saturday,1,09:00 AM,Web Development,Prof. Kulkarni,2,MBA,A,Room 201,120,70,58.33,Theory,0,0,0,34,5,2,7,1,Morning,2026-02-07 09:00:00,75.0,73.33333333333333,78.57285714285715,75.5892,1,18.0,WARNING,1
2026-02-07,Saturday,2,10:00 AM,Python Programming,Prof. Deshmukh,2,MBA,A,Auditorium,120,78,65.0,Theory,1,0,0,34,5,2,7,1,Morning,2026-02-07 10:00:00,58.33,68.88666666666667,74.04857142857144,74.92538461538462,2,1.0,WARNING,1
2026-02-08,Monday,2,10:00 AM,Python Programming,Prof. Patil,2,MBA,A,Room 201,120,110,91.67,Theory,0,0,0,35,5,2,8,0,Morning,2026-02-08 10:00:00,65.0,66.11,72.02428571428571,74.55777777777777,1,24.0,SAFE,2
2026-02-09,Monday,3,11:15 AM,Web Development,Ishwari Gaikwad,2,MBA,A,Room 202,120,93,77.5,Theory,0,0,0,36,6,2,9,0,Morning,2026-02-09 11:15:00,91.67,71.66666666666667,71.66714285714286,75.16892857142857,1,25.25,SAFE,2
2026-02-09,Monday,4,12:15 PM,Advanced DBMS,Prof. Sharma,2,MBA,A,Auditorium,120,73,60.83,Theory,1,0,0,36,6,2,9,0,Afternoon,2026-02-09 12:15:00,77.5,78.05666666666667,73.21428571428571,75.24931034482759,2,1.0,WARNING,1
2026-02-09,Monday,5,02:00 PM,Web Development,Ishwari Gaikwad,4,MBA,A,Room 201,120,102,85.0,Theory,0,0,0,36,6,2,9,0,Afternoon,2026-02-09 14:00:00,60.83,76.66666666666667,71.66571428571429,74.76866666666666,3,1.75,SAFE,2
2026-02-10,Tuesday,2,10:00 AM,Machine Learning,Prof. Kulkarni,4,MBA,A,Room 202,120,107,89.17,Theory,0,0,0,37,6,2,10,0,Morning,2026-02-10 10:00:00,85.0,74.44333333333333,73.33285714285715,75.09870967741935,1,20.0,SAFE,2
2026-02-10,Tuesday,3,11:15 AM,Web Development,Prof. Sharma,4,MBA,A,Room 202,120,100,83.33,Theory,0,0,0,37,6,2,10,0,Morning,2026-02-10 11:15:00,89.17,78.33333333333333,75.35714285714286,75.5384375,2,1.25,SAFE,2
2026-02-10,Tuesday,3,11:15 AM,HR Analytics,Prof. Sharma,2,MBA,A,Room 201,120,93,77.78,Theory,0,0,0,37,6,2,10,0,Morning,2026-02-10 11:15:00,83.33,85.83333333333333,78.92857142857143,75.77454545454545,3,24.0,SAFE,2
2026-02-10,Tuesday,4,12:15 PM,HR Analytics,Akash Upadhayay,2,MBA,A,Lab 1,120,85,70.83,Practical,0,0,0,37,6,2,10,0,Afternoon,2026-02-10 12:15:00,77.78,83.42666666666668,80.75428571428571,75.83352941176472,4,1.0,WARNING,1
2026-02-10,Tuesday,4,12:15 PM,Python Programming,Prof. Kulkarni,4,MBA,A,Lab 2,120,59,49.17,Practical,0,0,0,37,6,2,10,0,Afternoon,2026-02-10 12:15:00,70.83,77.31333333333333,77.77714285714286,75.69057142857143,5,24.0,CRITICAL,0
2026-02-10,Tuesday,5,02:00 PM,HR Analytics,Prof. Kulkarni,2,MBA,A,Room 201,120,109,90.83,Theory,0,0,0,37,6,2,10,0,Afternoon,2026-02-10 14:00:00,49.17,65.92666666666668,73.73,74.9538888888889,6,1.75,SAFE,2
2026-02-10,Tuesday,5,02:00 PM,Python Programming,Prof. Deshmukh,2,MBA,A,Room 201,120,93,77.5,Theory,0,0,0,37,6,2,10,0,Afternoon,2026-02-10 14:00:00,90.83,70.27666666666666,78.01571428571428,75.38297297297298,7,24.0,SAFE,2
2026-02-10,Tuesday,6,03:00 PM,Advanced DBMS,Ishwari Gaikwad,4,MBA,A,Lab 2,120,98,81.67,Practical,0,0,0,37,6,2,10,0,Afternoon,2026-02-10 15:00:00,77.5,72.5,76.94428571428571,75.43868421052632,8,1.0,SAFE,2
2026-02-10,Tuesday,6,03:00 PM,Python Programming,Prof. Patil,4,MBA,A,Lab 2,120,72,60.0,Practical,0,0,0,37,6,2,10,0,Afternoon,2026-02-10 15:00:00,81.67,83.33333333333333,75.87285714285714,75.59846153846154,9,24.0,WARNING,1
2026-02-11,Wednesday,1,09:00 AM,Web Development,Prof. Deshmukh,4,MBA,A,Auditorium,120,89,74.17,Theory,0,0,0,38,6,2,11,0,Morning,2026-02-11 09:00:00,60.0,73.05666666666667,72.54,75.2085,1,18.0,WARNING,1
2026-02-11,Wednesday,6,03:00 PM,Machine Learning,Prof. Sharma,4,MBA,A,Room 202,120,62,51.67,Theory,1,0,0,38,6,2,11,0,Afternoon,2026-02-11 15:00:00,74.17,71.94666666666667,72.02428571428571,75.18317073170732,2,6.0,WARNING,1
2026-02-11,Wednesday,6,03:00 PM,Machine Learning,Prof. Deshmukh,4,MBA,A,Room 202,120,96,80.0,Theory,0,0,0,38,6,2,11,0,Afternoon,2026-02-11 15:00:00,51.67,61.946666666666665,69.28714285714285,74.62333333333333,3,24.0,SAFE,2
2026-02-12,Thursday,4,12:15 PM,Advanced DBMS,Prof. Patil,2,MBA,A,Auditorium,120,100,83.33,Theory,0,0,0,39,6,2,12,0,Afternoon,2026-02-12 12:15:00,80.0,68.61333333333333,73.69142857142857,74.74837209302325,1,21.25,SAFE,2
2026-02-13,Friday,2,10:00 AM,Advanced DBMS,Prof. Kulkarni,2,MBA,A,Room 202,120,120,100.0,Theory,0,0,0,40,6,2,13,0,Morning,2026-02-13 10:00:00,83.33,71.66666666666667,72.62,74.9434090909091,1,21.75,SAFE,2
2026-02-13,Friday,4,12:15 PM,Machine Learning,Prof. Patil,4,MBA,A,Lab 2,120,116,96.67,Practical,0,0,0,40,6,2,13,0,Afternoon,2026-02-13 12:15:00,100.0,87.77666666666666,75.83428571428571,75.50022222222222,2,2.25,SAFE,2
2026-02-13,Friday,4,12:15 PM,Python Programming,Prof. Patil,4,MBA,A,Room 201,120,72,60.0,Theory,0,0,1,40,6,2,13,0,Afternoon,2026-02-13 12:15:00,96.67,93.33333333333333,77.97714285714287,75.96043478260869,3,24.0,WARNING,1
2026-02-13,Friday,5,02:00 PM,HR Analytics,Prof. Sharma,4,MBA,A,Lab 1,120,83,69.17,Practical,0,0,1,40,6,2,13,0,Afternoon,2026-02-13 14:00:00,60.0,85.55666666666667,77.97714285714287,75.62085106382979,4,1.75,WARNING,1
2026-02-13,Friday,6,03:00 PM,Machine Learning,Prof. Patil,2,MBA,A,Auditorium,120,103,85.83,Theory,0,0,0,40,6,2,13,0,Afternoon,2026-02-13 15:00:00,69.17,75.28000000000002,77.26285714285714,75.48645833333333,5,1.0,SAFE,2
2026-02-14,Saturday,1,09:00 AM,Python Programming,Prof. Patil,4,MBA,A,Lab 1,120,101,83.89,Practical,0,0,0,41,6,2,14,1,Morning,2026-02-14 09:00:00,85.83,71.66666666666667,82.14285714285714,75.69755102040816,1,18.0,SAFE,2
2026-02-14,Saturday,1,09:00 AM,Web Development,Prof. Deshmukh,2,MBA,A,Lab 2,120,87,72.5,Practical,0,0,0,41,6,2,14,1,Morning,2026-02-14 09:00:00,83.89,79.63,82.69857142857143,75.8614,2,24.0,WARNING,1
2026-02-14,Saturday,2,10:00 AM,Python Programming,Prof. Patil,2,MBA,A,Lab 1,120,99,82.5,Practical,0,0,0,41,6,2,14,1,Morning,2026-02-14 10:00:00,72.5,80.74,81.15142857142857,75.79549019607843,3,1.0,SAFE,2
2026-02-14,Saturday,2,10:00 AM,Web Development,Prof. Sharma,4,MBA,A,Auditorium,120,93,77.5,Theory,0,0,0,41,6,2,14,1,Morning,2026-02-14 10:00:00,82.5,79.63,78.65142857142857,75.92442307692308,4,24.0,SAFE,2
2026-02-14,Saturday,4,12:15 PM,Web Development,Prof. Sharma,4,MBA,A,Room 202,120,103,85.83,Theory,0,0,0,41,6,2,14,1,Afternoon,2026-02-14 12:15:00,77.5,77.5,75.91285714285713,75.95415094339623,5,2.25,SAFE,2
2026-02-14,Saturday,5,02:00 PM,Machine Learning,Prof. Sharma,4,MBA,A,Room 201,120,96,80.0,Theory,0,0,0,41,6,2,14,1,Afternoon,2026-02-14 14:00:00,85.83,81.94333333333334,79.60285714285715,76.13703703703703,6,1.75,SAFE,2
2026-02-15,Monday,2,10:00 AM,Advanced DBMS,Ishwari Gaikwad,2,MBA,A,Room 202,120,112,93.33,Theory,0,0,0,42,6,2,15,0,Morning,2026-02-15 10:00:00,80.0,81.11,81.14999999999999,76.20727272727272,1,20.0,SAFE,2
2026-02-15,Monday,2,10:00 AM,Financial Management,Prof. Kulkarni,2,MBA,A,Room 202,120,87,72.5,Theory,0,0,0,42,6,2,15,0,Morning,2026-02-15 10:00:00,93.33,86.38666666666666,82.22142857142856,76.5130357142857,2,24.0,WARNING,1
2026-02-15,Monday,4,12:15 PM,Machine Learning,Prof. Sharma,4,MBA,A,Auditorium,120,80,66.67,Theory,0,1,0,42,6,2,15,0,Afternoon,2026-02-15 12:15:00,72.5,81.94333333333333,80.59428571428573,76.44263157894736,3,2.25,WARNING,1
2026-02-16,Monday,5,02:00 PM,Machine Learning,Prof. Kulkarni,4,MBA,A,Lab 1,120,109,90.83,Practical,0,0,0,43,7,2,16,0,Afternoon,2026-02-16 14:00:00,66.67,77.5,79.76142857142858,76.27413793103447,1,25.75,SAFE,2
2026-02-17,Tuesday,3,11:15 AM,Advanced DBMS,Prof. Patil,4,MBA,A,Lab 1,120,96,80.0,Practical,0,1,0,44,7,2,17,0,Morning,2026-02-17 11:15:00,90.83,76.66666666666667,80.95142857142858,76.52084745762711,1,21.25,SAFE,2
2026-02-17,Tuesday,3,11:15 AM,Cloud Computing,Akash Upadhayay,2,MBA,A,Auditorium,120,100,83.33,Theory,0,0,0,44,7,2,17,0,Morning,2026-02-17 11:15:00,80.0,79.16666666666667,81.30857142857144,76.57883333333332,2,24.0,SAFE,2
2026-02-17,Tuesday,6,03:00 PM,Web Development,Akash Upadhayay,4,MBA,A,Auditorium,120,92,76.67,Theory,0,0,0,44,7,2,17,0,Afternoon,2026-02-17 15:00:00,83.33,84.72,80.95142857142856,76.68950819672132,3,3.75,SAFE,2
2026-02-18,Wednesday,2,10:00 AM,Financial Management,Prof. Sharma,2,MBA,A,Room 202,120,80,66.67,Theory,1,0,0,45,7,2,18,0,Morning,2026-02-18 10:00:00,76.67,80.0,80.47571428571428,76.6891935483871,1,19.0,WARNING,1
2026-02-19,Thursday,1,09:00 AM,Machine Learning,Prof. Patil,2,MBA,A,Lab 2,120,109,90.83,Practical,0,0,0,46,7,2,19,0,Morning,2026-02-19 09:00:00,66.67,75.55666666666666,76.66714285714285,76.53015873015872,1,23.0,SAFE,2
2026-02-19,Thursday,2,10:00 AM,Machine Learning,Ishwari Gaikwad,4,MBA,A,Room 201,120,103,85.83,Theory,0,0,0,46,7,2,19,0,Morning,2026-02-19 10:00:00,90.83,78.05666666666667,79.28571428571429,76.75359375,2,1.0,SAFE,2
2026-02-19,Thursday,3,11:15 AM,Machine Learning,Ishwari Gaikwad,4,MBA,A,Room 201,120,78,65.0,Theory,0,0,1,46,7,2,19,0,Morning,2026-02-19 11:15:00,85.83,81.11,82.02285714285713,76.89323076923077,3,1.25,WARNING,1
2026-02-19,Thursday,3,11:15 AM,Web Development,Ishwari Gaikwad,2,MBA,A,Room 202,120,95,79.17,Theory,0,0,0,46,7,2,19,0,Morning,2026-02-19 11:15:00,65.0,80.55333333333333,78.33285714285715,76.71303030303031,4,24.0,SAFE,2
2026-02-19,Thursday,4,12:15 PM,Cloud Computing,Akash Upadhayay,4,MBA,A,Lab 1,120,110,91.67,Practical,0,0,0,46,7,2,19,0,Afternoon,2026-02-19 12:15:00,79.17,76.66666666666667,78.21428571428571,76.74970149253731,5,1.0,SAFE,2
2026-02-19,Thursday,4,12:15 PM,Cloud Computing,Akash Upadhayay,2,MBA,A,Room 201,120,102,85.0,Theory,0,0,0,46,7,2,19,0,Afternoon,2026-02-19 12:15:00,91.67,78.61333333333333,79.4057142857143,76.96911764705882,6,24.0,SAFE,2
2026-02-20,Friday,3,11:15 AM,Machine Learning,Akash Upadhayay,2,MBA,A,Lab 1,120,59,49.17,Practical,0,1,0,47,7,2,20,0,Morning,2026-02-20 11:15:00,85.0,85.28,80.59571428571428,77.0855072463768,1,23.0,CRITICAL,0
2026-02-20,Friday,3,11:15 AM,Financial Management,Prof. Patil,2,MBA,A,Auditorium,120,99,82.5,Theory,1,0,0,47,7,2,20,0,Morning,2026-02-20 11:15:00,49.17,75.28000000000002,78.09571428571428,76.68671428571429,2,24.0,SAFE,2
2026-02-20,Friday,4,12:15 PM,HR Analytics,Prof. Sharma,4,MBA,A,Auditorium,120,98,81.67,Theory,0,0,0,47,7,2,20,0,Afternoon,2026-02-20 12:15:00,82.5,72.22333333333334,76.9057142857143,76.76859154929578,3,1.0,SAFE,2
2026-02-20,Friday,4,12:15 PM,Python Programming,Akash Upadhayay,4,MBA,A,Room 201,120,105,87.5,Theory,0,0,0,47,7,2,20,0,Afternoon,2026-02-20 12:15:00,81.67,71.11333333333333,76.31142857142858,76.83666666666666,4,24.0,SAFE,2
2026-02-21,Saturday,1,09:00 AM,Financial Management,Prof. Deshmukh,2,MBA,A,Lab 1,120,83,69.17,Practical,0,0,0,48,7,2,21,1,Morning,2026-02-21 09:00:00,87.5,83.89,79.5257142857143,76.98273972602739,1,20.75,WARNING,1
2026-02-21,Saturday,3,11:15 AM,HR Analytics,Prof. Sharma,4,MBA,A,Room 202,120,82,68.33,Theory,0,0,1,48,7,2,21,1,Morning,2026-02-21 11:15:00,69.17,79.44666666666667,78.09714285714287,76.87716216216216,2,2.25,WARNING,1
2026-02-21,Saturday,3,11:15 AM,HR Analytics,Ishwari Gaikwad,4,MBA,A,Room 202,120,94,78.33,Theory,0,0,0,48,7,2,21,1,Morning,2026-02-21 11:15:00,68.33,75.0,74.76285714285714,76.7632,3,24.0,SAFE,2
2026-02-21,Saturday,5,02:00 PM,Cloud Computing,Prof. Kulkarni,2,MBA,A,Lab 2,120,108,90.0,Practical,0,1,0,48,7,2,21,1,Afternoon,2026-02-21 14:00:00,78.33,71.94333333333333,73.80999999999999,76.78381578947368,4,2.75,SAFE,2
2026-02-21,Saturday,6,03:00 PM,Python Programming,Prof. Patil,2,MBA,A,Room 202,120,59,49.17,Theory,1,0,0,48,7,2,21,1,Afternoon,2026-02-21 15:00:00,90.0,78.88666666666666,79.64285714285714,76.95545454545454,5,1.0,CRITICAL,0
2026-02-22,Monday,2,10:00 AM,HR Analytics,Ishwari Gaikwad,4,MBA,A,Room 202,120,75,62.5,Theory,1,0,0,49,7,2,22,0,Morning,2026-02-22 10:00:00,49.17,72.5,74.88142857142859,76.59923076923077,1,19.0,WARNING,1
2026-02-22,Monday,4,12:15 PM,Financial Management,Prof. Deshmukh,4,MBA,A,Auditorium,120,84,70.0,Theory,0,0,0,49,7,2,22,0,Afternoon,2026-02-22 12:15:00,62.5,67.22333333333334,72.14285714285714,76.42075949367089,2,2.25,WARNING,1
2026-02-23,Monday,1,09:00 AM,Advanced DBMS,Prof. Sharma,2,MBA,A,Room 201,120,76,63.33,Theory,0,0,0,50,8,2,23,0,Morning,2026-02-23 09:00:00,70.0,60.55666666666667,69.64285714285714,76.34049999999999,1,20.75,WARNING,1
2026-02-23,Monday,6,03:00 PM,Financial Management,Prof. Deshmukh,2,MBA,A,Lab 1,120,59,49.17,Practical,1,0,0,50,8,2,23,0,Afternoon,2026-02-23 15:00:00,63.33,65.27666666666666,68.80857142857143,76.17987654320987,2,6.0,CRITICAL,0
2026-02-23,Monday,6,03:00 PM,Machine Learning,Akash Upadhayay,2,MBA,A,Lab 1,120,104,86.67,Practical,0,0,0,50,8,2,23,0,Afternoon,2026-02-23 15:00:00,49.17,60.833333333333336,66.07142857142857,75.85048780487804,3,24.0,SAFE,2
2026-02-24,Tuesday,2,10:00 AM,Web Development,Ishwari Gaikwad,4,MBA,A,Room 201,120,104,86.67,Theory,0,0,0,51,8,2,24,0,Morning,2026-02-24 10:00:00,86.67,66.39,67.26285714285714,75.98084337349397,1,19.0,SAFE,2
2026-02-24,Tuesday,4,12:15 PM,HR Analytics,Prof. Kulkarni,2,MBA,A,Room 201,120,94,78.33,Theory,0,0,0,51,8,2,24,0,Afternoon,2026-02-24 12:15:00,86.67,74.17,66.78714285714287,76.10809523809523,2,2.25,SAFE,2
2026-02-24,Tuesday,6,03:00 PM,Cloud Computing,Prof. Deshmukh,4,MBA,A,Auditorium,120,99,82.5,Theory,0,0,0,51,8,2,24,0,Afternoon,2026-02-24 15:00:00,78.33,83.89,70.95285714285714,76.13423529411764,3,2.75,SAFE,2
2026-02-25,Wednesday,2,10:00 AM,Advanced DBMS,Prof. Patil,4,MBA,A,Lab 2,120,86,71.67,Practical,1,0,0,52,8,2,25,0,Morning,2026-02-25 10:00:00,82.5,82.5,73.81000000000002,76.20825581395349,1,19.0,WARNING,1
2026-02-25,Wednesday,6,03:00 PM,Advanced DBMS,Prof. Sharma,4,MBA,A,Lab 2,120,96,80.0,Practical,0,0,0,52,8,2,25,0,Afternoon,2026-02-25 15:00:00,71.67,77.5,74.04857142857144,76.15609195402298,2,5.0,SAFE,2
2026-02-26,Thursday,5,02:00 PM,Financial Management,Prof. Sharma,2,MBA,A,Room 202,120,100,83.33,Theory,0,0,0,53,8,2,26,0,Afternoon,2026-02-26 14:00:00,80.0,78.05666666666667,76.42999999999999,76.19977272727273,1,23.0,SAFE,2
2026-02-26,Thursday,6,03:00 PM,HR Analytics,Prof. Kulkarni,2,MBA,A,Room 202,120,86,71.67,Theory,0,0,0,53,8,2,26,0,Afternoon,2026-02-26 15:00:00,83.33,78.33333333333333,81.31000000000002,76.27988764044943,2,1.0,WARNING,1
2026-02-26,Thursday,6,03:00 PM,Machine Learning,Ishwari Gaikwad,2,MBA,A,Room 202,120,59,49.17,Theory,1,0,1,53,8,2,26,0,Afternoon,2026-02-26 15:00:00,71.67,78.33333333333333,79.16714285714285,76.22866666666667,3,24.0,CRITICAL,0
2026-02-27,Friday,1,09:00 AM,Cloud Computing,Prof. Deshmukh,4,MBA,A,Room 202,120,97,80.83,Theory,0,0,0,54,8,2,27,0,Morning,2026-02-27 09:00:00,49.17,68.05666666666667,73.80999999999999,75.93131868131869,1,18.0,SAFE,2
2026-02-27,Friday,1,09:00 AM,Python Programming,Prof. Sharma,2,MBA,A,Room 202,120,79,65.83,Theory,1,0,0,54,8,2,27,0,Morning,2026-02-27 09:00:00,80.83,67.22333333333334,74.16714285714285,75.9845652173913,2,24.0,WARNING,1
2026-02-28,Saturday,2,10:00 AM,Advanced DBMS,Prof. Kulkarni,4,MBA,A,Lab 1,120,104,86.67,Practical,0,0,0,55,8,2,28,1,Morning,2026-02-28 10:00:00,65.83,65.27666666666666,71.78571428571429,75.87537634408602,1,25.0,SAFE,2
2026-02-28,Saturday,4,12:15 PM,Advanced DBMS,Prof. Sharma,2,MBA,A,Lab 1,120,99,82.5,Practical,0,0,0,55,8,2,28,1,Afternoon,2026-02-28 12:15:00,86.67,77.77666666666666,73.92857142857143,75.99021276595745,2,2.25,SAFE,2
2026-02-28,Saturday,4,12:15 PM,Advanced DBMS,Prof. Sharma,4,MBA,A,Lab 2,120,93,77.5,Practical,1,0,0,55,8,2,28,1,Afternoon,2026-02-28 12:15:00,82.5,78.33333333333333,74.28571428571429,76.05873684210526,3,24.0,SAFE,2
2026-02-28,Saturday,6,03:00 PM,Cloud Computing,Prof. Deshmukh,2,MBA,A,Room 202,120,89,74.17,Theory,0,0,0,55,8,2,28,1,Afternoon,2026-02-28 15:00:00,77.5,82.22333333333334,73.45285714285714,76.07375,4,2.75,WARNING,1
2026-03-01,Monday,3,11:15 AM,Cloud Computing,Prof. Sharma,2,MBA,A,Room 201,120,80,66.67,Theory,1,1,0,56,8,3,1,0,Morning,2026-03-01 11:15:00,74.17,78.05666666666666,73.80999999999999,78.9210138888889,1,20.25,WARNING,1
2026-03-02,Monday,6,03:00 PM,Machine Learning,Prof. Sharma,4,MBA,A,Room 202,120,88,73.33,Theory,0,0,0,57,9,3,2,0,Afternoon,2026-03-02 15:00:00,66.67,72.78000000000002,76.31000000000002,66.67,1,27.75,WARNING,1
2026-03-02,Monday,6,03:00 PM,Machine Learning,Ishwari Gaikwad,2,MBA,A,Room 202,120,63,52.5,Theory,1,0,0,57,9,3,2,0,Afternoon,2026-03-02 15:00:00,73.33,71.39,75.23857142857142,70.0,2,24.0,WARNING,1
2026-03-03,Tuesday,5,02:00 PM,Python Programming,Prof. Sharma,4,MBA,A,Lab 2,120,108,90.0,Practical,0,0,0,58,9,3,3,0,Afternoon,2026-03-03 14:00:00,52.5,64.16666666666667,73.33428571428571,64.16666666666667,1,23.0,SAFE,2
2026-03-04,Wednesday,3,11:15 AM,Web Development,Prof. Deshmukh,2,MBA,A,Room 201,120,114,95.0,Theory,0,0,0,59,9,3,4,0,Morning,2026-03-04 11:15:00,90.0,71.94333333333333,73.80999999999999,70.625,1,21.25,SAFE,2
2026-03-04,Wednesday,5,02:00 PM,Web Development,Ishwari Gaikwad,2,MBA,A,Auditorium,120,72,60.0,Theory,1,0,0,59,9,3,4,0,Afternoon,2026-03-04 14:00:00,95.0,79.16666666666667,75.59571428571428,75.5,2,2.75,WARNING,1
2026-03-04,Wednesday,6,03:00 PM,Python Programming,Prof. Kulkarni,2,MBA,A,Lab 1,120,108,90.0,Practical,0,1,0,59,9,3,4,0,Afternoon,2026-03-04 15:00:00,60.0,81.66666666666667,73.09571428571428,72.91666666666667,3,1.0,SAFE,2
2026-03-05,Thursday,4,12:15 PM,Python Programming,Prof. Kulkarni,2,MBA,A,Lab 2,120,86,71.67,Practical,1,0,0,60,9,3,5,0,Afternoon,2026-03-05 12:15:00,90.0,81.66666666666667,75.35714285714286,75.35714285714286,1,21.25,WARNING,1
2026-03-06,Friday,3,11:15 AM,Cloud Computing,Prof. Patil,4,MBA,A,Room 201,120,120,100.0,Theory,0,0,0,61,9,3,6,0,Morning,2026-03-06 11:15:00,71.67,73.89,76.07142857142857,74.89625,1,23.0,SAFE,2
2026-03-06,Friday,4,12:15 PM,Python Programming,Prof. Patil,2,MBA,A,Lab 1,120,116,96.67,Practical,0,0,0,61,9,3,6,0,Afternoon,2026-03-06 12:15:00,100.0,87.22333333333334,79.88142857142857,77.68555555555555,2,1.0,SAFE,2
2026-03-06,Friday,6,03:00 PM,HR Analytics,Prof. Patil,4,MBA,A,Room 202,120,89,74.17,Theory,0,0,0,61,9,3,6,0,Afternoon,2026-03-06 15:00:00,96.67,89.44666666666667,86.19142857142856,79.584,3,2.75,WARNING,1
